"state_alpha2","year","race","mu","dimension"
"MT","1976","3",0.492019961409667,"punitive"
"NE","1976","3",0.485665093968906,"punitive"
"NV","1976","3",0.500984443964209,"punitive"
"NH","1976","3",0.434991882059075,"punitive"
"NJ","1976","3",0.421690475212925,"punitive"
"NM","1976","3",0.486350714099568,"punitive"
"NY","1976","3",0.422203800861548,"punitive"
"NC","1976","3",0.458278914306619,"punitive"
"ND","1976","3",0.478889608313496,"punitive"
"OH","1976","3",0.47344992282297,"punitive"
"OK","1976","3",0.482458691002711,"punitive"
"OR","1976","3",0.505829836844472,"punitive"
"PA","1976","3",0.422190518641382,"punitive"
"RI","1976","3",0.434870464913941,"punitive"
"SC","1976","3",0.467814598980817,"punitive"
"SD","1976","3",0.48126782688161,"punitive"
"TN","1976","3",0.468328693749489,"punitive"
"TX","1976","3",0.477629855719069,"punitive"
"UT","1976","3",0.491533545719393,"punitive"
"VT","1976","3",0.429416909527488,"punitive"
"VA","1976","3",0.468734897359384,"punitive"
"WA","1976","3",0.508062254136097,"punitive"
"WV","1976","3",0.460491578337565,"punitive"
"WI","1976","3",0.471788836332167,"punitive"
"WY","1976","3",0.498800596555246,"punitive"
"all","1976","3",0.485392893781398,"punitive"
"AL","1977","3",0.526529375542901,"punitive"
"AK","1977","3",0.552410487849457,"punitive"
"AZ","1977","3",0.539448835066966,"punitive"
"AR","1977","3",0.536242603752081,"punitive"
"CA","1977","3",0.562541658542962,"punitive"
"CO","1977","3",0.552737444457179,"punitive"
"CT","1977","3",0.486019319673933,"punitive"
"DE","1977","3",0.516088331772466,"punitive"
"DC","1977","3",0.520940566522277,"punitive"
"FL","1977","3",0.525659863684535,"punitive"
"GA","1977","3",0.521564119719146,"punitive"
"HI","1977","3",0.570176179151584,"punitive"
"ID","1977","3",0.551968721505485,"punitive"
"IL","1977","3",0.527676537899677,"punitive"
"IN","1977","3",0.524908061541858,"punitive"
"IA","1977","3",0.539050855324549,"punitive"
"KS","1977","3",0.549155022667919,"punitive"
"KY","1977","3",0.524121031381027,"punitive"
"LA","1977","3",0.531659960805035,"punitive"
"ME","1977","3",0.492774036416795,"punitive"
"MD","1977","3",0.52285162801859,"punitive"
"MA","1977","3",0.490352866047157,"punitive"
"MI","1977","3",0.529476445074136,"punitive"
"MN","1977","3",0.540153940403045,"punitive"
"MS","1977","3",0.520432203377001,"punitive"
"MO","1977","3",0.543414652261565,"punitive"
"MT","1977","3",0.547832668284456,"punitive"
"NE","1977","3",0.542329648651708,"punitive"
"NV","1977","3",0.556291333982111,"punitive"
"NH","1977","3",0.49175018564748,"punitive"
"NJ","1977","3",0.476564134415261,"punitive"
"NM","1977","3",0.542762795562779,"punitive"
"NY","1977","3",0.477334050698212,"punitive"
"NC","1977","3",0.514298188119281,"punitive"
"ND","1977","3",0.53643935973771,"punitive"
"OH","1977","3",0.529324791365984,"punitive"
"OK","1977","3",0.538450822471689,"punitive"
"OR","1977","3",0.56081064610697,"punitive"
"PA","1977","3",0.477370584765108,"punitive"
"RI","1977","3",0.489114752005482,"punitive"
"SC","1977","3",0.523164520342395,"punitive"
"SD","1977","3",0.537110841885237,"punitive"
"TN","1977","3",0.523879820680423,"punitive"
"TX","1977","3",0.532998668354475,"punitive"
"UT","1977","3",0.547260523178937,"punitive"
"VT","1977","3",0.4842797286399,"punitive"
"VA","1977","3",0.524840695578854,"punitive"
"WA","1977","3",0.562974031600455,"punitive"
"WV","1977","3",0.516372508065207,"punitive"
"WI","1977","3",0.528239981036138,"punitive"
"WY","1977","3",0.553117555403874,"punitive"
"all","1977","3",0.540470519381944,"punitive"
"AL","1978","3",0.513050553633034,"punitive"
"AK","1978","3",0.540180818395887,"punitive"
"AZ","1978","3",0.526628079656853,"punitive"
"AR","1978","3",0.522444818053267,"punitive"
"CA","1978","3",0.548940137257266,"punitive"
"CO","1978","3",0.539449988155017,"punitive"
"CT","1978","3",0.472860226537995,"punitive"
"DE","1978","3",0.502832074417858,"punitive"
"DC","1978","3",0.507873836651093,"punitive"
"FL","1978","3",0.512153198658477,"punitive"
"GA","1978","3",0.507966006141581,"punitive"
"HI","1978","3",0.557012077629593,"punitive"
"ID","1978","3",0.539097907968131,"punitive"
"IL","1978","3",0.513960509693329,"punitive"
"IN","1978","3",0.511678656287465,"punitive"
"IA","1978","3",0.525219473862752,"punitive"
"KS","1978","3",0.534889104044279,"punitive"
"KY","1978","3",0.510057611796395,"punitive"
"LA","1978","3",0.518238263493176,"punitive"
"ME","1978","3",0.479886577259259,"punitive"
"MD","1978","3",0.509384115076254,"punitive"
"MA","1978","3",0.476613052113235,"punitive"
"MI","1978","3",0.516380283501797,"punitive"
"MN","1978","3",0.527363577477659,"punitive"
"MS","1978","3",0.507650916913863,"punitive"
"MO","1978","3",0.529947172263452,"punitive"
"MT","1978","3",0.534876336239479,"punitive"
"NE","1978","3",0.530079027435204,"punitive"
"NV","1978","3",0.543023017736701,"punitive"
"NH","1978","3",0.479599957978009,"punitive"
"NJ","1978","3",0.463018793262491,"punitive"
"NM","1978","3",0.53024803050279,"punitive"
"NY","1978","3",0.464038557662678,"punitive"
"NC","1978","3",0.501304888176975,"punitive"
"ND","1978","3",0.524886467548898,"punitive"
"OH","1978","3",0.51617996886387,"punitive"
"OK","1978","3",0.525554517066875,"punitive"
"OR","1978","3",0.547298765546335,"punitive"
"PA","1978","3",0.464115283668672,"punitive"
"RI","1978","3",0.474868734455038,"punitive"
"SC","1978","3",0.509625740889904,"punitive"
"SD","1978","3",0.524069017815292,"punitive"
"TN","1978","3",0.510396918557752,"punitive"
"TX","1978","3",0.519463744373178,"punitive"
"UT","1978","3",0.534182793700735,"punitive"
"VT","1978","3",0.470562752239147,"punitive"
"VA","1978","3",0.511896382087628,"punitive"
"WA","1978","3",0.549446196222535,"punitive"
"WV","1978","3",0.503112405663795,"punitive"
"WI","1978","3",0.515631371314984,"punitive"
"WY","1978","3",0.539005860729375,"punitive"
"all","1978","3",0.526945756273326,"punitive"
"AL","1980","3",0.503773854386813,"punitive"
"AK","1980","3",0.532990440925846,"punitive"
"AZ","1980","3",0.518401755511391,"punitive"
"AR","1980","3",0.512628883771562,"punitive"
"CA","1980","3",0.53929641074889,"punitive"
"CO","1980","3",0.530363703179196,"punitive"
"CT","1980","3",0.464118811990915,"punitive"
"DE","1980","3",0.493960523795549,"punitive"
"DC","1980","3",0.499447149535543,"punitive"
"FL","1980","3",0.502814250525702,"punitive"
"GA","1980","3",0.498502557590951,"punitive"
"HI","1980","3",0.548080865895381,"punitive"
"ID","1980","3",0.530720298869683,"punitive"
"IL","1980","3",0.504305947745744,"punitive"
"IN","1980","3",0.502838272880098,"punitive"
"IA","1980","3",0.515328470785395,"punitive"
"KS","1980","3",0.524210097788024,"punitive"
"KY","1980","3",0.499871741953008,"punitive"
"LA","1980","3",0.509013991613639,"punitive"
"ME","1980","3",0.471605320668387,"punitive"
"MD","1980","3",0.500140626690108,"punitive"
"MA","1980","3",0.466961589061697,"punitive"
"MI","1980","3",0.50772645141835,"punitive"
"MN","1980","3",0.519160925632704,"punitive"
"MS","1980","3",0.499542280538867,"punitive"
"MO","1980","3",0.520633764256656,"punitive"
"MT","1980","3",0.526425780601125,"punitive"
"NE","1980","3",0.522936571543827,"punitive"
"NV","1980","3",0.533918292017743,"punitive"
"NH","1980","3",0.472472426767616,"punitive"
"NJ","1980","3",0.453663489141232,"punitive"
"NM","1980","3",0.5225355604997,"punitive"
"NY","1980","3",0.455086642942869,"punitive"
"NC","1980","3",0.492903896433967,"punitive"
"ND","1980","3",0.518884461334175,"punitive"
"OH","1980","3",0.507457432172462,"punitive"
"OK","1980","3",0.51721044243243,"punitive"
"OR","1980","3",0.537808561695123,"punitive"
"PA","1980","3",0.455236998180263,"punitive"
"RI","1980","3",0.464408947589307,"punitive"
"SC","1980","3",0.500245526958922,"punitive"
"SD","1980","3",0.515534559876401,"punitive"
"TN","1980","3",0.501125183092314,"punitive"
"TX","1980","3",0.510065436389394,"punitive"
"UT","1980","3",0.525500115434498,"punitive"
"VT","1980","3",0.460958680973998,"punitive"
"VA","1980","3",0.503462014075749,"punitive"
"WA","1980","3",0.539913970830423,"punitive"
"WV","1980","3",0.494197863147932,"punitive"
"WI","1980","3",0.507804784199917,"punitive"
"WY","1980","3",0.528600727810675,"punitive"
"all","1980","3",0.517504603273044,"punitive"
"AL","1981","3",0.441429510803915,"punitive"
"AK","1981","3",0.471516283013094,"punitive"
"AZ","1981","3",0.456805368814169,"punitive"
"AR","1981","3",0.450072526992605,"punitive"
"CA","1981","3",0.473936742923842,"punitive"
"CO","1981","3",0.467084146463743,"punitive"
"CT","1981","3",0.402353511533652,"punitive"
"DE","1981","3",0.430684090921608,"punitive"
"DC","1981","3",0.434375319343307,"punitive"
"FL","1981","3",0.440090454280456,"punitive"
"GA","1981","3",0.436262462839018,"punitive"
"HI","1981","3",0.484972059521869,"punitive"
"ID","1981","3",0.465510560855873,"punitive"
"IL","1981","3",0.44124145505283,"punitive"
"IN","1981","3",0.441547352784357,"punitive"
"IA","1981","3",0.452644318636984,"punitive"
"KS","1981","3",0.460893830687316,"punitive"
"KY","1981","3",0.43748781711734,"punitive"
"LA","1981","3",0.446858411209834,"punitive"
"ME","1981","3",0.410525994175289,"punitive"
"MD","1981","3",0.437342400485324,"punitive"
"MA","1981","3",0.403659452760428,"punitive"
"MI","1981","3",0.444706297613904,"punitive"
"MN","1981","3",0.456520012549738,"punitive"
"MS","1981","3",0.436670452613437,"punitive"
"MO","1981","3",0.457885691128229,"punitive"
"MT","1981","3",0.464016040382823,"punitive"
"NE","1981","3",0.460225704159539,"punitive"
"NV","1981","3",0.469767962532174,"punitive"
"NH","1981","3",0.409016642893189,"punitive"
"NJ","1981","3",0.393091006224703,"punitive"
"NM","1981","3",0.461577374422623,"punitive"
"NY","1981","3",0.39400379011346,"punitive"
"NC","1981","3",0.431232996785262,"punitive"
"ND","1981","3",0.456465082386399,"punitive"
"OH","1981","3",0.44440586081381,"punitive"
"OK","1981","3",0.454857019430321,"punitive"
"OR","1981","3",0.473876729392142,"punitive"
"PA","1981","3",0.393287088122154,"punitive"
"RI","1981","3",0.40297522807562,"punitive"
"SC","1981","3",0.437886460187339,"punitive"
"SD","1981","3",0.453127540676606,"punitive"
"TN","1981","3",0.438948913268138,"punitive"
"TX","1981","3",0.445785198423566,"punitive"
"UT","1981","3",0.462678908938091,"punitive"
"VT","1981","3",0.400059704464915,"punitive"
"VA","1981","3",0.440299794774845,"punitive"
"WA","1981","3",0.47602349957141,"punitive"
"WV","1981","3",0.431381760656153,"punitive"
"WI","1981","3",0.44454466699621,"punitive"
"WY","1981","3",0.466168363076579,"punitive"
"all","1981","3",0.453321257201115,"punitive"
"AL","1982","3",0.52842259049045,"punitive"
"AK","1982","3",0.559427372403169,"punitive"
"AZ","1982","3",0.544118717113768,"punitive"
"AR","1982","3",0.536879820161617,"punitive"
"CA","1982","3",0.558671639366406,"punitive"
"CO","1982","3",0.553213794690533,"punitive"
"CT","1982","3",0.487791346450378,"punitive"
"DE","1982","3",0.516639335222361,"punitive"
"DC","1982","3",0.518933004435453,"punitive"
"FL","1982","3",0.526423492521417,"punitive"
"GA","1982","3",0.522926824747046,"punitive"
"HI","1982","3",0.571265597406304,"punitive"
"ID","1982","3",0.550097126578067,"punitive"
"IL","1982","3",0.527488259191459,"punitive"
"IN","1982","3",0.529281096043097,"punitive"
"IA","1982","3",0.539401728112519,"punitive"
"KS","1982","3",0.5471500425861,"punitive"
"KY","1982","3",0.52440182979524,"punitive"
"LA","1982","3",0.534121886714205,"punitive"
"ME","1982","3",0.497075802650497,"punitive"
"MD","1982","3",0.523836322658468,"punitive"
"MA","1982","3",0.488211172285566,"punitive"
"MI","1982","3",0.531139242395322,"punitive"
"MN","1982","3",0.543276130409652,"punitive"
"MS","1982","3",0.523119162980497,"punitive"
"MO","1982","3",0.544802146668217,"punitive"
"MT","1982","3",0.551128727932622,"punitive"
"NE","1982","3",0.546986437420824,"punitive"
"NV","1982","3",0.555209465547574,"punitive"
"NH","1982","3",0.49380467795033,"punitive"
"NJ","1982","3",0.478747793935006,"punitive"
"NM","1982","3",0.549536650917276,"punitive"
"NY","1982","3",0.479348263718672,"punitive"
"NC","1982","3",0.518546533585567,"punitive"
"ND","1982","3",0.543737264777842,"punitive"
"OH","1982","3",0.530885125089947,"punitive"
"OK","1982","3",0.541929919404875,"punitive"
"OR","1982","3",0.559540519887835,"punitive"
"PA","1982","3",0.478142108209134,"punitive"
"RI","1982","3",0.488661306125286,"punitive"
"SC","1982","3",0.524699670044159,"punitive"
"SD","1982","3",0.540308730827811,"punitive"
"TN","1982","3",0.526133244527999,"punitive"
"TX","1982","3",0.53123912733761,"punitive"
"UT","1982","3",0.54934049562942,"punitive"
"VT","1982","3",0.486159845155884,"punitive"
"VA","1982","3",0.526478268004726,"punitive"
"WA","1982","3",0.561702718043272,"punitive"
"WV","1982","3",0.518046072372609,"punitive"
"WI","1982","3",0.530706759052156,"punitive"
"WY","1982","3",0.553041816696568,"punitive"
"all","1982","3",0.538474582342422,"punitive"
"AL","1983","3",0.569121359411385,"punitive"
"AK","1983","3",0.600352504272576,"punitive"
"AZ","1983","3",0.584545986257906,"punitive"
"AR","1983","3",0.577352488208208,"punitive"
"CA","1983","3",0.597001279341044,"punitive"
"CO","1983","3",0.592595137815712,"punitive"
"CT","1983","3",0.528157473300004,"punitive"
"DE","1983","3",0.556667727486189,"punitive"
"DC","1983","3",0.55781836102103,"punitive"
"FL","1983","3",0.566516589773982,"punitive"
"GA","1983","3",0.563348415374166,"punitive"
"HI","1983","3",0.610686960568699,"punitive"
"ID","1983","3",0.58844549512108,"punitive"
"IL","1983","3",0.567460116870013,"punitive"
"IN","1983","3",0.570412904787647,"punitive"
"IA","1983","3",0.579605399153907,"punitive"
"KS","1983","3",0.586780550333433,"punitive"
"KY","1983","3",0.565198548853012,"punitive"
"LA","1983","3",0.574913412320983,"punitive"
"ME","1983","3",0.538311873885733,"punitive"
"MD","1983","3",0.564144480562046,"punitive"
"MA","1983","3",0.527963413063416,"punitive"
"MI","1983","3",0.571263366287872,"punitive"
"MN","1983","3",0.583439401917002,"punitive"
"MS","1983","3",0.563548872612614,"punitive"
"MO","1983","3",0.585048428493716,"punitive"
"MT","1983","3",0.591581201994929,"punitive"
"NE","1983","3",0.587068294053307,"punitive"
"NV","1983","3",0.594097386390757,"punitive"
"NH","1983","3",0.533553094421921,"punitive"
"NJ","1983","3",0.519543051672958,"punitive"
"NM","1983","3",0.590422584270449,"punitive"
"NY","1983","3",0.519937497717282,"punitive"
"NC","1983","3",0.559759101945857,"punitive"
"ND","1983","3",0.584447185406443,"punitive"
"OH","1983","3",0.571034352850947,"punitive"
"OK","1983","3",0.582461059716317,"punitive"
"OR","1983","3",0.59851811429574,"punitive"
"PA","1983","3",0.518450465326357,"punitive"
"RI","1983","3",0.529290578251168,"punitive"
"SC","1983","3",0.565390664393897,"punitive"
"SD","1983","3",0.581069791414327,"punitive"
"TN","1983","3",0.56701864790453,"punitive"
"TX","1983","3",0.57059091794894,"punitive"
"UT","1983","3",0.589292448997176,"punitive"
"VT","1983","3",0.527226787925061,"punitive"
"VA","1983","3",0.566473484639293,"punitive"
"WA","1983","3",0.600656096611134,"punitive"
"WV","1983","3",0.558764495660117,"punitive"
"WI","1983","3",0.570622341910941,"punitive"
"WY","1983","3",0.593191001358498,"punitive"
"all","1983","3",0.577514196870724,"punitive"
"AL","1984","3",0.478077963198819,"punitive"
"AK","1984","3",0.511179190004735,"punitive"
"AZ","1984","3",0.493896349762057,"punitive"
"AR","1984","3",0.486664107790559,"punitive"
"CA","1984","3",0.505358497949105,"punitive"
"CO","1984","3",0.50149586559264,"punitive"
"CT","1984","3",0.436394271068771,"punitive"
"DE","1984","3",0.464640954225956,"punitive"
"DC","1984","3",0.465053632272091,"punitive"
"FL","1984","3",0.47491807724043,"punitive"
"GA","1984","3",0.471888238200007,"punitive"
"HI","1984","3",0.52090068143613,"punitive"
"ID","1984","3",0.496395700784127,"punitive"
"IL","1984","3",0.475716675913614,"punitive"
"IN","1984","3",0.479663165649413,"punitive"
"IA","1984","3",0.488540758206761,"punitive"
"KS","1984","3",0.495590851583018,"punitive"
"KY","1984","3",0.474200711414088,"punitive"
"LA","1984","3",0.484205496236974,"punitive"
"ME","1984","3",0.447389802374668,"punitive"
"MD","1984","3",0.472557021540209,"punitive"
"MA","1984","3",0.435755496482643,"punitive"
"MI","1984","3",0.479793927024773,"punitive"
"MN","1984","3",0.492580573315285,"punitive"
"MS","1984","3",0.472230241988987,"punitive"
"MO","1984","3",0.494247259866209,"punitive"
"MT","1984","3",0.501567749980558,"punitive"
"NE","1984","3",0.496292333080976,"punitive"
"NV","1984","3",0.502798181094147,"punitive"
"NH","1984","3",0.441287435789585,"punitive"
"NJ","1984","3",0.42812226684369,"punitive"
"NM","1984","3",0.500441679034803,"punitive"
"NY","1984","3",0.428470195516704,"punitive"
"NC","1984","3",0.468925608799077,"punitive"
"ND","1984","3",0.494167507559155,"punitive"
"OH","1984","3",0.479504809840472,"punitive"
"OK","1984","3",0.49197810761609,"punitive"
"OR","1984","3",0.507467027857963,"punitive"
"PA","1984","3",0.426779609724258,"punitive"
"RI","1984","3",0.4378332021969,"punitive"
"SC","1984","3",0.47434814466702,"punitive"
"SD","1984","3",0.490890767251089,"punitive"
"TN","1984","3",0.476028047920947,"punitive"
"TX","1984","3",0.478532530099669,"punitive"
"UT","1984","3",0.49854683389466,"punitive"
"VT","1984","3",0.436177784302993,"punitive"
"VA","1984","3",0.474752581068135,"punitive"
"WA","1984","3",0.509691049574152,"punitive"
"WV","1984","3",0.467402884913328,"punitive"
"WI","1984","3",0.479047721043776,"punitive"
"WY","1984","3",0.502976891194317,"punitive"
"all","1984","3",0.485825071066462,"punitive"
"AL","1985","3",0.54774823607921,"punitive"
"AK","1985","3",0.581073529812188,"punitive"
"AZ","1985","3",0.563146173944347,"punitive"
"AR","1985","3",0.556226665878406,"punitive"
"CA","1985","3",0.573331228178357,"punitive"
"CO","1985","3",0.570089395304125,"punitive"
